employee_id,date,calls_handled,avg_call_time,escalation_count,resolution_status
EMP135,2024-06-17,49,7.66,0,Resolved
EMP147,2024-01-16,53,8.25,6,Escalated
EMP135,2024-01-03,49,4.67,5,Escalated
EMP130,2024-06-29,30,4.03,4,Escalated
EMP146,2024-05-05,30,7.78,0,Resolved
EMP150,2024-02-14,33,6.86,5,Escalated
EMP130,2024-02-12,38,8.23,2,Resolved
EMP125,2024-05-20,52,5.47,6,Escalated
EMP125,2024-03-09,41,4.06,2,Resolved
EMP150,2024-06-19,58,5.11,3,Escalated
EMP119,2024-04-14,37,6.18,6,Escalated
EMP139,2024-04-29,58,6.29,6,Escalated
EMP132,2024-05-10,28,7.06,5,Escalated
EMP128,2024-06-19,29,4.32,0,Resolved
EMP122,2024-01-04,54,6.11,6,Escalated
EMP109,2024-01-09,45,5.51,5,Escalated
EMP143,2024-01-30,37,7.36,3,Escalated
EMP146,2024-03-22,34,4.39,0,Resolved
EMP112,2024-01-13,57,8.0,3,Escalated
EMP108,2024-05-08,51,7.1,4,Escalated
EMP118,2024-02-22,41,5.69,2,Resolved
EMP114,2024-01-15,58,6.53,5,Escalated
EMP135,2024-01-15,29,5.01,1,Resolved
EMP149,2024-06-09,59,6.29,3,Escalated
EMP110,2024-05-06,49,5.88,0,Resolved
EMP109,2024-02-16,55,8.24,0,Resolved
EMP141,2024-04-01,47,7.21,2,Resolved
EMP146,2024-06-23,32,5.36,3,Escalated
EMP141,2024-06-21,30,8.34,3,Escalated
EMP136,2024-06-04,38,4.02,4,Escalated
EMP133,2024-06-05,33,5.58,4,Escalated
EMP132,2024-03-01,39,7.11,4,Escalated
EMP130,2024-06-28,41,7.31,6,Escalated
EMP138,2024-06-08,46,8.4,4,Escalated
EMP114,2024-01-03,54,5.83,3,Escalated
EMP123,2024-04-17,49,6.61,4,Escalated
EMP141,2024-04-20,30,6.94,0,Resolved
EMP121,2024-02-29,30,5.88,3,Escalated
EMP109,2024-01-13,57,4.8,6,Escalated
EMP106,2024-01-11,28,7.3,0,Resolved
EMP138,2024-06-13,48,7.42,5,Escalated
EMP147,2024-04-02,45,7.27,6,Escalated
EMP102,2024-03-11,47,5.97,3,Escalated
EMP135,2024-01-15,28,6.12,3,Escalated
EMP150,2024-02-14,52,4.87,3,Escalated
EMP108,2024-02-06,30,6.8,3,Escalated
EMP131,2024-03-27,49,7.25,3,Escalated
EMP135,2024-01-07,42,5.36,2,Resolved
EMP130,2024-04-25,28,6.86,1,Resolved
EMP130,2024-01-24,34,8.45,4,Escalated
EMP126,2024-04-14,35,6.86,3,Escalated
EMP109,2024-02-02,26,6.73,2,Resolved
EMP127,2024-06-12,49,4.93,5,Escalated
EMP120,2024-01-27,34,4.95,1,Resolved
EMP111,2024-03-21,26,4.27,0,Resolved
EMP146,2024-01-24,39,6.76,1,Resolved
EMP129,2024-06-21,56,4.01,2,Resolved
EMP136,2024-05-02,44,4.59,4,Escalated
EMP149,2024-01-18,42,7.39,0,Resolved
EMP147,2024-03-22,55,6.97,5,Escalated
EMP130,2024-03-09,44,7.39,5,Escalated
EMP134,2024-02-24,59,7.81,1,Resolved
EMP136,2024-04-30,56,4.75,0,Resolved
EMP147,2024-05-11,60,6.74,4,Escalated
EMP131,2024-02-29,56,8.06,2,Resolved
EMP118,2024-04-13,32,7.62,5,Escalated
EMP128,2024-04-15,43,7.63,2,Resolved
EMP128,2024-06-11,34,6.59,4,Escalated
EMP126,2024-05-30,31,8.06,1,Resolved
EMP150,2024-04-02,29,6.4,4,Escalated
EMP107,2024-04-12,43,5.83,4,Escalated
EMP148,2024-05-17,32,5.92,1,Resolved
EMP140,2024-05-25,27,4.3,1,Resolved
EMP147,2024-05-30,38,6.09,0,Resolved
EMP105,2024-05-22,59,8.28,2,Resolved
EMP147,2024-03-30,59,4.06,1,Resolved
EMP104,2024-06-27,57,5.06,4,Escalated
EMP143,2024-01-24,50,7.92,6,Escalated
EMP113,2024-03-22,41,6.09,3,Escalated
EMP112,2024-05-20,50,4.18,0,Resolved
EMP104,2024-05-11,60,7.51,5,Escalated
EMP123,2024-04-17,46,7.42,0,Resolved
EMP138,2024-04-15,36,4.2,1,Resolved
EMP117,2024-04-26,34,4.81,1,Resolved
EMP135,2024-04-11,53,5.22,5,Escalated
EMP111,2024-04-30,31,4.52,3,Escalated
EMP116,2024-04-04,43,8.0,4,Escalated
EMP144,2024-05-28,40,4.17,5,Escalated
EMP121,2024-05-18,45,7.64,5,Escalated
EMP101,2024-03-15,39,6.02,1,Resolved
EMP105,2024-02-12,27,4.59,3,Escalated
EMP133,2024-01-16,28,7.34,4,Escalated
EMP125,2024-03-20,39,8.4,3,Escalated
EMP116,2024-06-29,48,4.98,3,Escalated
EMP148,2024-01-01,29,6.66,3,Escalated
EMP125,2024-06-22,35,6.51,1,Resolved
EMP132,2024-06-07,27,6.58,4,Escalated
EMP132,2024-02-24,34,7.82,5,Escalated
EMP119,2024-03-01,57,6.56,4,Escalated
EMP101,2024-05-30,51,6.28,3,Escalated
EMP149,2024-06-10,60,4.51,0,Resolved
EMP103,2024-01-29,26,7.54,3,Escalated
EMP148,2024-02-21,49,5.09,1,Resolved
EMP120,2024-04-28,49,6.92,0,Resolved
EMP144,2024-01-14,42,4.91,2,Resolved
EMP123,2024-06-21,59,5.96,4,Escalated
EMP107,2024-04-19,28,8.35,1,Resolved
EMP127,2024-05-21,34,8.11,1,Resolved
EMP105,2024-06-13,47,4.44,0,Resolved
EMP125,2024-06-05,35,5.99,1,Resolved
EMP142,2024-05-25,47,4.67,3,Escalated
EMP150,2024-03-17,41,7.67,2,Resolved
EMP147,2024-05-28,50,7.1,6,Escalated
EMP140,2024-06-21,48,6.77,5,Escalated
EMP148,2024-02-13,26,4.82,5,Escalated
EMP134,2024-04-11,32,4.21,1,Resolved
EMP144,2024-05-05,43,5.39,0,Resolved
EMP107,2024-05-07,48,5.07,3,Escalated
EMP134,2024-04-28,37,6.62,3,Escalated
EMP150,2024-05-23,31,6.44,5,Escalated
EMP134,2024-02-21,36,6.31,5,Escalated
EMP102,2024-04-23,47,7.92,3,Escalated
EMP144,2024-02-23,53,6.02,0,Resolved
EMP117,2024-02-12,56,4.83,6,Escalated
EMP118,2024-04-10,35,5.08,5,Escalated
EMP111,2024-06-06,51,5.8,6,Escalated
EMP139,2024-04-07,40,5.18,5,Escalated
EMP103,2024-06-05,47,6.05,6,Escalated
EMP111,2024-05-23,51,6.77,1,Resolved
EMP139,2024-06-28,55,7.75,5,Escalated
EMP118,2024-03-08,56,6.27,0,Resolved
EMP134,2024-05-20,41,5.62,5,Escalated
EMP101,2024-05-02,35,6.21,5,Escalated
EMP101,2024-05-31,57,5.15,1,Resolved
EMP144,2024-01-25,34,6.3,6,Escalated
EMP145,2024-06-15,55,7.66,3,Escalated
EMP106,2024-05-31,47,6.9,1,Resolved
EMP137,2024-06-02,49,4.11,6,Escalated
EMP136,2024-06-22,55,5.5,3,Escalated
EMP144,2024-02-28,25,5.4,6,Escalated
EMP137,2024-06-17,30,6.0,0,Resolved
EMP143,2024-04-04,25,6.34,4,Escalated
EMP150,2024-04-17,37,4.71,4,Escalated
EMP136,2024-04-10,40,5.99,5,Escalated
EMP109,2024-05-02,53,7.06,3,Escalated
EMP120,2024-04-01,54,7.38,6,Escalated
EMP101,2024-01-07,58,5.65,3,Escalated
EMP111,2024-03-14,58,8.23,0,Resolved
EMP142,2024-05-08,60,5.08,3,Escalated
EMP104,2024-01-23,38,6.71,0,Resolved
EMP115,2024-02-06,32,6.29,1,Resolved
EMP114,2024-02-11,34,4.73,0,Resolved
EMP107,2024-02-18,60,7.94,1,Resolved
EMP133,2024-04-02,60,7.78,2,Resolved
EMP112,2024-03-31,52,5.25,0,Resolved
EMP101,2024-01-29,52,7.68,3,Escalated
EMP150,2024-06-26,33,8.08,3,Escalated
EMP130,2024-03-28,39,4.21,2,Resolved
EMP133,2024-04-16,55,7.24,4,Escalated
EMP117,2024-06-15,42,4.61,6,Escalated
EMP105,2024-02-12,58,8.46,3,Escalated
EMP131,2024-05-28,32,7.75,2,Resolved
EMP130,2024-04-14,49,7.84,2,Resolved
EMP124,2024-04-20,60,8.25,1,Resolved
EMP102,2024-05-22,57,5.95,1,Resolved
EMP141,2024-03-14,36,4.61,5,Escalated
EMP106,2024-05-06,52,4.47,3,Escalated
EMP124,2024-02-13,43,5.5,3,Escalated
EMP118,2024-01-10,52,8.15,2,Resolved
EMP105,2024-01-09,59,4.94,1,Resolved
EMP129,2024-01-11,60,7.98,0,Resolved
EMP148,2024-03-02,34,8.39,2,Resolved
EMP115,2024-03-08,41,7.9,6,Escalated
EMP131,2024-03-20,43,6.51,6,Escalated
EMP104,2024-02-08,27,8.01,4,Escalated
EMP112,2024-03-15,35,8.49,4,Escalated
EMP149,2024-04-30,59,7.89,6,Escalated
EMP113,2024-02-16,46,4.24,0,Resolved
EMP129,2024-01-20,36,4.52,2,Resolved
EMP121,2024-02-04,28,5.24,4,Escalated
EMP109,2024-05-02,60,5.48,0,Resolved
EMP140,2024-05-16,49,6.76,0,Resolved
EMP142,2024-05-17,57,5.85,1,Resolved
EMP117,2024-06-23,37,5.52,2,Resolved
EMP138,2024-02-21,53,4.62,6,Escalated
EMP134,2024-05-19,56,6.82,5,Escalated
EMP146,2024-06-05,40,5.98,6,Escalated
EMP110,2024-03-02,41,8.08,2,Resolved
EMP125,2024-01-29,37,7.62,4,Escalated
EMP115,2024-01-05,58,8.11,1,Resolved
EMP111,2024-01-25,42,4.79,0,Resolved
EMP107,2024-03-25,57,6.08,3,Escalated
EMP111,2024-01-08,59,5.54,2,Resolved
EMP136,2024-03-25,41,5.42,6,Escalated
EMP114,2024-06-10,46,4.35,5,Escalated
EMP126,2024-03-20,60,6.41,5,Escalated
EMP116,2024-06-13,49,4.43,6,Escalated
EMP140,2024-06-07,36,4.27,0,Resolved
EMP143,2024-05-09,45,6.31,2,Resolved
EMP120,2024-04-11,58,5.03,6,Escalated
EMP146,2024-04-11,47,4.69,2,Resolved
EMP144,2024-01-05,32,8.26,5,Escalated
EMP115,2024-01-22,39,5.67,5,Escalated
EMP118,2024-05-11,45,5.01,0,Resolved
EMP118,2024-04-21,39,5.1,6,Escalated
EMP123,2024-05-25,40,5.28,0,Resolved
EMP139,2024-04-12,56,5.1,4,Escalated
EMP126,2024-01-18,41,5.35,0,Resolved
EMP123,2024-06-20,37,5.88,0,Resolved
EMP148,2024-05-03,58,6.22,0,Resolved
EMP114,2024-03-04,56,8.11,1,Resolved
EMP128,2024-02-03,37,5.07,5,Escalated
EMP115,2024-06-17,60,5.76,1,Resolved
EMP139,2024-05-04,33,5.24,4,Escalated
EMP124,2024-04-22,25,7.97,2,Resolved
EMP102,2024-05-04,59,6.23,2,Resolved
EMP104,2024-01-16,30,8.44,6,Escalated
EMP123,2024-02-23,45,7.36,2,Resolved
EMP105,2024-03-14,25,6.4,4,Escalated
EMP133,2024-01-24,59,6.39,3,Escalated
EMP104,2024-03-21,40,6.59,4,Escalated
EMP128,2024-02-06,42,6.93,3,Escalated
EMP136,2024-03-29,50,7.54,3,Escalated
EMP111,2024-06-11,46,7.22,1,Resolved
EMP107,2024-04-26,45,6.3,6,Escalated
EMP109,2024-02-21,27,6.03,5,Escalated
EMP102,2024-02-10,43,6.7,6,Escalated
EMP130,2024-05-03,41,7.37,0,Resolved
EMP122,2024-04-14,25,4.11,0,Resolved
EMP139,2024-04-15,36,6.06,2,Resolved
EMP114,2024-04-10,37,5.49,6,Escalated
EMP136,2024-06-26,53,5.89,2,Resolved
EMP143,2024-03-12,51,6.32,5,Escalated
EMP124,2024-06-04,54,8.06,5,Escalated
EMP126,2024-04-14,53,7.41,3,Escalated
EMP150,2024-03-13,45,4.72,1,Resolved
EMP105,2024-02-18,37,4.04,5,Escalated
EMP108,2024-01-22,34,6.0,6,Escalated
EMP136,2024-06-22,40,5.24,4,Escalated
EMP115,2024-04-29,42,4.21,3,Escalated
EMP125,2024-02-29,31,8.11,5,Escalated
EMP138,2024-03-04,43,5.2,1,Resolved
EMP137,2024-03-13,46,4.65,2,Resolved
EMP106,2024-03-26,34,6.3,1,Resolved
EMP127,2024-02-18,38,6.88,1,Resolved
EMP124,2024-02-11,31,4.91,0,Resolved
EMP106,2024-06-17,36,4.25,1,Resolved
EMP132,2024-02-23,60,8.03,4,Escalated
EMP113,2024-03-13,31,4.93,4,Escalated
EMP111,2024-05-16,34,6.31,4,Escalated
EMP142,2024-01-06,45,5.81,1,Resolved
EMP124,2024-04-13,56,4.46,1,Resolved
EMP150,2024-04-01,59,4.1,3,Escalated
EMP103,2024-02-04,37,4.35,3,Escalated
EMP126,2024-01-26,47,4.81,1,Resolved
EMP125,2024-02-26,36,7.86,0,Resolved
EMP102,2024-02-02,49,8.18,2,Resolved
EMP150,2024-06-28,34,6.4,0,Resolved
EMP124,2024-01-11,37,4.7,6,Escalated
EMP116,2024-06-28,28,7.46,6,Escalated
EMP142,2024-02-20,50,5.01,5,Escalated
EMP103,2024-02-06,43,7.46,1,Resolved
EMP130,2024-03-28,36,5.68,6,Escalated
EMP102,2024-03-24,51,5.52,6,Escalated
EMP129,2024-01-06,50,4.14,3,Escalated
EMP150,2024-03-15,34,5.4,5,Escalated
EMP130,2024-06-16,33,7.95,3,Escalated
EMP107,2024-04-11,33,8.06,3,Escalated
EMP144,2024-02-01,56,8.07,4,Escalated
EMP149,2024-03-15,25,4.11,4,Escalated
EMP113,2024-06-11,54,8.4,5,Escalated
EMP108,2024-01-03,41,5.26,4,Escalated
EMP150,2024-03-16,41,6.15,1,Resolved
EMP149,2024-01-29,45,4.77,0,Resolved
EMP121,2024-05-12,27,7.21,5,Escalated
EMP112,2024-03-24,28,4.45,1,Resolved
EMP112,2024-05-14,31,7.49,2,Resolved
EMP105,2024-03-14,25,7.47,0,Resolved
EMP121,2024-04-21,43,6.65,6,Escalated
EMP116,2024-01-09,53,5.88,1,Resolved
EMP127,2024-02-14,60,7.28,0,Resolved
EMP121,2024-01-22,39,5.04,2,Resolved
EMP146,2024-06-18,36,7.88,6,Escalated
EMP112,2024-03-07,47,4.81,3,Escalated
EMP117,2024-06-11,29,7.02,3,Escalated
EMP101,2024-03-09,37,4.0,2,Resolved
EMP143,2024-05-14,56,6.16,0,Resolved
EMP141,2024-02-03,51,6.69,4,Escalated
EMP126,2024-01-22,36,5.3,4,Escalated
EMP112,2024-02-13,32,4.29,0,Resolved
EMP125,2024-04-02,59,8.07,4,Escalated
EMP108,2024-03-27,40,6.09,1,Resolved
EMP136,2024-03-27,48,6.09,0,Resolved
EMP135,2024-01-11,54,4.84,3,Escalated
EMP142,2024-02-01,35,5.04,2,Resolved
EMP115,2024-05-23,58,8.11,4,Escalated
EMP135,2024-05-04,60,4.22,0,Resolved
EMP134,2024-04-13,56,7.73,6,Escalated
EMP114,2024-05-01,31,6.4,3,Escalated
EMP128,2024-02-09,58,6.94,1,Resolved
EMP104,2024-04-06,59,6.83,3,Escalated
EMP125,2024-01-03,39,8.14,6,Escalated
EMP103,2024-02-29,33,6.27,1,Resolved
EMP128,2024-02-22,50,8.25,0,Resolved
EMP148,2024-01-09,36,6.44,4,Escalated
EMP141,2024-06-27,40,7.74,5,Escalated
EMP120,2024-06-14,57,6.19,2,Resolved
EMP122,2024-04-10,29,5.4,6,Escalated
EMP125,2024-04-15,27,4.3,5,Escalated
EMP118,2024-01-23,29,4.35,6,Escalated
EMP109,2024-05-25,56,4.83,0,Resolved
EMP130,2024-06-08,26,4.58,6,Escalated
EMP107,2024-06-13,42,6.73,4,Escalated
EMP148,2024-03-07,51,5.1,0,Resolved
EMP131,2024-04-03,34,6.37,0,Resolved
EMP106,2024-03-23,37,4.04,0,Resolved
EMP141,2024-01-15,37,7.41,3,Escalated
EMP114,2024-04-15,28,7.52,3,Escalated
EMP135,2024-04-29,43,6.07,3,Escalated
EMP107,2024-04-22,52,4.22,0,Resolved
EMP111,2024-02-01,46,8.07,5,Escalated
EMP138,2024-05-05,52,6.94,5,Escalated
EMP112,2024-02-20,30,8.34,3,Escalated
EMP111,2024-04-27,33,8.23,1,Resolved
EMP103,2024-03-20,40,4.8,2,Resolved
EMP150,2024-01-14,49,6.54,3,Escalated
EMP126,2024-02-08,59,8.0,4,Escalated
EMP118,2024-06-10,29,8.05,4,Escalated
EMP133,2024-04-19,57,5.35,0,Resolved
EMP137,2024-04-27,54,7.06,4,Escalated
EMP145,2024-01-22,36,5.36,6,Escalated
EMP101,2024-05-17,34,6.33,0,Resolved
EMP108,2024-01-03,35,4.75,5,Escalated
EMP123,2024-03-10,52,4.42,1,Resolved
EMP147,2024-04-16,48,4.59,1,Resolved
EMP120,2024-05-15,43,7.98,3,Escalated
EMP116,2024-02-24,37,6.77,4,Escalated
EMP117,2024-02-01,52,5.12,1,Resolved
EMP123,2024-03-15,51,6.02,0,Resolved
EMP122,2024-06-06,30,4.73,3,Escalated
EMP140,2024-02-17,41,7.75,4,Escalated
EMP101,2024-04-02,46,6.87,5,Escalated
EMP118,2024-05-03,43,6.49,6,Escalated
EMP101,2024-02-19,31,6.91,3,Escalated
EMP121,2024-05-11,60,7.17,2,Resolved
EMP101,2024-01-21,37,7.11,2,Resolved
EMP115,2024-05-25,29,4.77,3,Escalated
EMP127,2024-01-22,46,5.47,4,Escalated
EMP109,2024-02-28,47,7.43,4,Escalated
EMP128,2024-03-22,59,8.12,1,Resolved
EMP131,2024-05-04,25,6.0,5,Escalated
EMP102,2024-03-23,48,5.74,6,Escalated
EMP131,2024-04-29,51,6.63,6,Escalated
EMP122,2024-04-07,35,6.73,6,Escalated
EMP148,2024-03-16,42,7.9,2,Resolved
EMP116,2024-03-15,36,7.5,2,Resolved
EMP102,2024-01-11,35,4.7,1,Resolved
EMP123,2024-04-20,31,4.26,2,Resolved
EMP129,2024-02-03,33,6.69,5,Escalated
EMP107,2024-06-20,42,7.16,6,Escalated
EMP122,2024-04-03,53,7.68,4,Escalated
EMP147,2024-04-11,44,5.61,5,Escalated
EMP125,2024-04-22,43,6.67,2,Resolved
EMP108,2024-06-04,27,7.45,4,Escalated
EMP109,2024-06-04,51,7.02,3,Escalated
EMP132,2024-05-21,57,4.64,2,Resolved
EMP123,2024-05-15,36,4.92,5,Escalated
EMP106,2024-04-28,56,6.15,6,Escalated
EMP132,2024-04-02,31,4.13,5,Escalated
EMP122,2024-05-08,38,4.36,0,Resolved
EMP136,2024-04-28,59,5.49,5,Escalated
EMP145,2024-04-28,56,6.8,3,Escalated
EMP149,2024-03-13,47,7.93,4,Escalated
EMP109,2024-04-01,31,6.32,1,Resolved
EMP150,2024-03-28,45,7.17,4,Escalated
EMP111,2024-02-22,25,4.48,1,Resolved
EMP122,2024-01-29,27,5.41,0,Resolved
EMP127,2024-01-27,33,4.48,1,Resolved
EMP147,2024-05-10,28,6.35,4,Escalated
EMP122,2024-05-15,54,4.89,5,Escalated
EMP146,2024-06-26,38,5.87,3,Escalated
EMP142,2024-01-26,34,8.43,6,Escalated
EMP139,2024-05-21,35,4.18,3,Escalated
EMP124,2024-06-12,42,5.21,1,Resolved
EMP143,2024-02-10,26,4.44,3,Escalated
EMP135,2024-03-05,41,5.39,4,Escalated
EMP142,2024-01-12,60,6.74,5,Escalated
EMP112,2024-02-08,35,4.05,1,Resolved
EMP138,2024-04-14,45,5.32,1,Resolved
EMP123,2024-04-20,52,6.07,3,Escalated
EMP126,2024-02-19,32,7.92,5,Escalated
EMP116,2024-02-01,40,5.63,0,Resolved
EMP127,2024-05-12,37,4.01,2,Resolved
EMP101,2024-01-16,41,8.29,3,Escalated
EMP105,2024-01-19,55,6.88,4,Escalated
EMP106,2024-05-24,50,6.79,3,Escalated
EMP145,2024-01-05,32,4.61,6,Escalated
EMP144,2024-02-22,39,8.15,0,Resolved
EMP114,2024-03-23,49,5.37,0,Resolved
EMP145,2024-04-02,33,6.13,3,Escalated
EMP138,2024-04-08,36,5.06,1,Resolved
EMP143,2024-05-31,37,4.35,1,Resolved
EMP107,2024-03-19,56,6.55,0,Resolved
EMP138,2024-05-24,36,7.59,2,Resolved
EMP120,2024-02-20,47,5.31,1,Resolved
EMP111,2024-06-08,43,8.46,4,Escalated
EMP132,2024-06-16,50,6.24,2,Resolved
EMP133,2024-06-12,33,4.86,4,Escalated
EMP143,2024-06-26,36,4.43,2,Resolved
EMP130,2024-01-02,27,6.36,5,Escalated
EMP110,2024-05-16,25,6.39,0,Resolved
EMP101,2024-04-05,43,8.46,3,Escalated
EMP118,2024-03-25,27,5.79,4,Escalated
EMP107,2024-04-26,40,4.96,6,Escalated
EMP144,2024-05-20,60,5.43,3,Escalated
EMP116,2024-06-09,50,6.2,3,Escalated
EMP149,2024-05-26,28,7.75,4,Escalated
EMP137,2024-03-29,54,6.67,1,Resolved
EMP102,2024-01-05,36,4.83,2,Resolved
EMP143,2024-02-15,39,8.14,2,Resolved
EMP111,2024-02-29,28,7.81,1,Resolved
EMP110,2024-02-16,60,6.07,2,Resolved
EMP142,2024-04-15,37,6.4,0,Resolved
EMP136,2024-05-20,38,7.29,1,Resolved
EMP117,2024-06-16,45,6.87,0,Resolved
EMP117,2024-01-15,27,8.42,2,Resolved
EMP129,2024-03-06,57,7.85,1,Resolved
EMP149,2024-03-20,25,5.71,6,Escalated
EMP149,2024-05-30,54,5.89,2,Resolved
EMP127,2024-04-06,39,4.32,4,Escalated
EMP144,2024-03-21,39,6.51,0,Resolved
EMP132,2024-05-01,34,8.49,4,Escalated
EMP119,2024-02-04,47,4.7,1,Resolved
EMP147,2024-05-12,58,5.45,1,Resolved
EMP116,2024-02-03,49,5.87,6,Escalated
EMP138,2024-05-01,33,7.18,0,Resolved
EMP118,2024-06-03,39,6.45,6,Escalated
EMP148,2024-05-09,58,6.52,4,Escalated
EMP145,2024-05-30,33,4.99,2,Resolved
EMP133,2024-02-18,45,5.5,6,Escalated
EMP149,2024-03-27,47,6.01,2,Resolved
EMP131,2024-02-12,27,4.3,2,Resolved
EMP124,2024-05-06,32,8.23,3,Escalated
EMP133,2024-02-06,58,4.2,3,Escalated
EMP116,2024-05-01,31,5.94,6,Escalated
EMP105,2024-01-19,29,6.23,3,Escalated
EMP131,2024-05-17,28,7.72,4,Escalated
EMP103,2024-06-14,32,8.13,0,Resolved
EMP101,2024-03-06,42,4.39,3,Escalated
EMP115,2024-04-03,50,4.97,5,Escalated
EMP110,2024-05-22,46,8.48,5,Escalated
EMP124,2024-03-05,46,6.34,6,Escalated
EMP127,2024-02-09,59,5.27,6,Escalated
EMP131,2024-01-17,50,4.52,6,Escalated
EMP132,2024-05-01,56,4.76,0,Resolved
EMP111,2024-06-19,37,4.67,3,Escalated
EMP108,2024-06-06,31,5.77,1,Resolved
EMP139,2024-05-30,29,7.46,2,Resolved
EMP147,2024-06-02,45,7.96,2,Resolved
EMP121,2024-01-13,50,6.92,3,Escalated
EMP138,2024-01-27,60,6.76,1,Resolved
EMP118,2024-01-17,55,4.8,1,Resolved
EMP109,2024-01-02,55,6.03,0,Resolved
EMP133,2024-06-06,38,6.79,5,Escalated
EMP150,2024-03-12,38,5.22,4,Escalated
EMP148,2024-02-07,34,7.24,1,Resolved
EMP125,2024-05-10,31,5.0,1,Resolved
EMP129,2024-06-23,51,7.54,1,Resolved
EMP119,2024-06-27,60,5.18,5,Escalated
EMP136,2024-02-08,44,7.78,3,Escalated
EMP109,2024-03-16,57,5.14,6,Escalated
EMP114,2024-05-19,43,6.72,0,Resolved
EMP118,2024-02-02,44,4.7,0,Resolved
EMP107,2024-06-09,40,6.48,5,Escalated
EMP131,2024-05-22,38,7.6,1,Resolved
EMP104,2024-03-19,46,7.85,5,Escalated
EMP146,2024-06-13,42,6.05,5,Escalated
EMP145,2024-03-12,48,5.98,6,Escalated
EMP147,2024-04-19,43,5.47,0,Resolved
EMP118,2024-03-04,53,5.16,6,Escalated
EMP123,2024-03-28,35,7.28,3,Escalated
EMP124,2024-05-28,43,5.95,0,Resolved
EMP135,2024-02-08,29,4.21,0,Resolved
EMP111,2024-01-28,31,4.5,3,Escalated
EMP137,2024-01-02,25,4.97,5,Escalated
EMP124,2024-03-02,59,4.12,3,Escalated
EMP128,2024-06-26,28,4.26,5,Escalated
EMP125,2024-06-29,28,5.08,0,Resolved
EMP129,2024-03-31,36,6.56,2,Resolved
EMP108,2024-04-14,44,7.48,1,Resolved
EMP130,2024-05-11,53,7.07,5,Escalated
EMP141,2024-01-20,51,7.76,0,Resolved
EMP146,2024-01-04,25,7.33,6,Escalated
EMP124,2024-06-21,36,4.35,6,Escalated
EMP114,2024-04-13,42,4.93,1,Resolved
EMP116,2024-05-21,58,5.18,1,Resolved
EMP127,2024-02-23,47,7.07,6,Escalated
EMP133,2024-04-15,34,5.06,0,Resolved
EMP131,2024-04-03,45,4.97,2,Resolved
EMP113,2024-03-31,50,8.16,5,Escalated
EMP127,2024-02-27,52,7.29,1,Resolved
EMP127,2024-03-06,52,4.05,0,Resolved
EMP146,2024-04-28,32,8.42,4,Escalated
EMP122,2024-03-15,38,7.15,3,Escalated
EMP144,2024-04-16,27,4.36,2,Resolved
EMP135,2024-03-07,43,4.9,4,Escalated
EMP133,2024-04-18,36,7.43,6,Escalated
EMP130,2024-02-02,35,7.03,3,Escalated
EMP130,2024-01-07,50,5.81,4,Escalated
EMP127,2024-05-04,25,4.96,6,Escalated
EMP132,2024-03-07,49,6.22,6,Escalated
EMP147,2024-05-29,53,4.07,2,Resolved
EMP114,2024-03-06,44,7.33,4,Escalated
EMP116,2024-06-09,26,4.73,0,Resolved
EMP108,2024-04-08,45,7.94,3,Escalated
EMP107,2024-04-17,44,5.84,1,Resolved
EMP132,2024-04-29,25,4.45,3,Escalated
EMP113,2024-06-19,35,4.41,6,Escalated
EMP141,2024-02-01,60,4.88,0,Resolved
EMP144,2024-04-08,26,7.94,6,Escalated
EMP133,2024-01-31,28,8.08,1,Resolved
EMP146,2024-03-25,27,8.36,6,Escalated
EMP122,2024-02-25,48,4.82,3,Escalated
EMP145,2024-05-14,34,5.17,6,Escalated
EMP147,2024-03-06,58,7.73,6,Escalated
EMP110,2024-01-31,41,8.07,3,Escalated
EMP143,2024-02-18,43,7.11,1,Resolved
EMP130,2024-04-17,34,8.44,1,Resolved
EMP136,2024-04-05,30,4.47,3,Escalated
EMP114,2024-01-29,27,5.02,4,Escalated
EMP116,2024-01-31,33,7.47,1,Resolved
EMP150,2024-03-15,59,4.27,4,Escalated
EMP143,2024-03-07,33,4.25,6,Escalated
EMP131,2024-01-16,59,8.05,4,Escalated
EMP115,2024-05-20,33,5.45,5,Escalated
EMP112,2024-01-28,26,6.31,4,Escalated
EMP123,2024-04-06,54,8.34,5,Escalated
EMP124,2024-05-01,59,6.42,2,Resolved
EMP134,2024-05-19,30,8.42,0,Resolved
EMP119,2024-04-16,59,8.03,3,Escalated
EMP111,2024-05-15,27,6.48,1,Resolved
EMP105,2024-04-19,57,4.99,0,Resolved
EMP111,2024-05-29,52,4.21,4,Escalated
EMP113,2024-01-10,26,6.46,5,Escalated
EMP108,2024-01-18,32,8.28,3,Escalated
EMP136,2024-01-24,60,4.82,5,Escalated
EMP125,2024-04-22,38,4.14,2,Resolved
EMP150,2024-02-19,45,6.14,3,Escalated
EMP130,2024-06-17,52,8.04,3,Escalated
EMP108,2024-05-07,31,4.23,2,Resolved
EMP134,2024-03-03,36,7.64,0,Resolved
EMP103,2024-01-05,29,8.22,5,Escalated
EMP108,2024-04-25,42,8.12,3,Escalated
EMP144,2024-05-24,57,6.34,1,Resolved
EMP107,2024-01-04,30,7.88,2,Resolved
EMP143,2024-05-13,57,8.09,2,Resolved
EMP128,2024-02-23,57,5.49,0,Resolved
EMP128,2024-06-08,25,5.82,5,Escalated
